Tweet,Username,Datetime
@rajinivasan2345 @Karthikravivarm @shankarshanmugh sir indha thirutu paiyan ungala @Karthikravivarm  enna soldran kelunga 😡,maheskr,2023-04-19 20:38:04+00:00
"SHARAMNAK 👎 👎 
Kiya impact jayeh ga yeh Muslim hay😡😡",raja_affindi,2023-04-19 20:37:13+00:00
@yourfavhello97 Gk mau kalah😡,kittye0m,2023-04-19 20:36:59+00:00
"@LaikaNovikova Hehhhhh, ga turuuu kahh kamuuuuuu 😡",kinder_joo12,2023-04-19 20:35:42+00:00
"@ardibhironx Salah satu ujian ketika berpuasa, sabar menahan emosi 😡",FilmCerita,2023-04-19 20:35:09+00:00
@yovhida Utiwi😡,akangkazuha,2023-04-19 20:34:53+00:00
@Bhxnu27 Hindi is the og language India mei rehkr English kyu sikhni😡,_aavyamehrotra,2023-04-19 20:34:19+00:00
"@CNNIndonesia Ini fungsinya KOMNASHAM apa ya??? Lhooo kog disuruh aparat menahan diri??? Masyarakat sipil dan aparat2 sdh banyak yg jd korbannya, kog malah disuruh menahan diri! Sama aja loe piara mrk! Sdh sehrsnya pemberontak &amp; pengkhianat negara, diberantas dr bumi tercinta ini! “MIKIR”!!!😡",Julie54466833,2023-04-19 20:33:51+00:00
@FFOODFESS Penistaan bgt gorenganya dicelupinn 😡,nirfungsi,2023-04-19 20:33:40+00:00
Hadi ya😡,NurcanY03415908,2023-04-19 20:33:31+00:00
"sahur"" nangis gara"" jari berdarah lg, panik+takut liat darahnya sama sakit bgt. emang deva udh cengeng, penakut bgt lg",bbypeachys,2023-04-19 20:33:22+00:00
yg hate comment ke suzy jd musuh aku😡,12ul,2023-04-19 20:32:52+00:00
@apelasam tuh tuh liat kan ini kamu lucukkkk!!!😡😡😡😡,whoflly,2023-04-19 20:32:14+00:00
"@zoo_bear @bastar_police @BastarDistrict @CG_Police @dmawasthi_IPS86 @bhupeshbaghel @tamradhwajsahu0 Inn sub per kyu nahi bolta tu .😡😡😡 .. hypocrisy kyi bhi limit hotti hai koi 
https://t.co/1KMNc8vsAY",itsgautama,2023-04-19 20:31:37+00:00
"Nyokooo ndicho wananchi walichokutuma bungeni 

unachokitetea kina maslahi gani kwa hao waliokuamini wakakutuma huko mjengoni 

au ndo mkishapata mlichokitaka mnawasahau walikuwekeni hapo mlipo 

Wabunge sometimes mnakwama sana 

na wengine wanagonga meza kila saa  😡 mnakera 🚮",Enemy_19,2023-04-19 20:31:30+00:00
"@SaifulAdn Bila Dah Bangkrap Isu....
Muncullah Benda2 BODOH Dari KHADAM2 Pencacai Walaun...✍️😅😇🤣😁😡🙏",brothetman,2023-04-19 20:31:02+00:00
@soldierspeaks Pti zindabad imran khan zindabad impoted hakomat namanzoor 😡,TawabKh74406061,2023-04-19 20:30:00+00:00
@_urrabbit emg gue gede bgt ya bisa jadi rumah😡,urcoffeetaste,2023-04-19 20:29:52+00:00
"@HEBobiwine You said you have plan B,
Abana nabayiwawo omubiri now they are rotting in the prison,
Wabula kasajja gwe😡😡",Mugisha59923253,2023-04-19 20:29:47+00:00
@luiismario26 Salseo joder!!🤬🤬😡,Pablolb__,2023-04-19 20:29:34+00:00
@shitlicious emosi bgt anjirr kesel pgn nyarekan si bapak😡😠😠😠,_friszaellyana,2023-04-19 20:27:38+00:00
@Nvm_Basit Mjy tm bula ry 😡Or ab keh ry kha li😡,pary_dfa_O,2023-04-19 20:27:00+00:00
"Pep guardarola ( halland superar messi em gols ): 😡😡👎🏻👎🏻🤮🤮🤮

Pep guarda-roupa (halland superar cr7 em gols na champions): 😁😁✌🏻😍😍❤️🤙🏻",vladsvlau,2023-04-19 20:24:43+00:00
"NAYEON, JIHYO: BRRAAA-EEIA-AAAAAAVEEE!!!!!!!!!!!! 🤬😡😡",noahmazing_,2023-04-19 20:24:42+00:00
Selingkuh berkedok temen😡,SinWidiastini,2023-04-19 20:24:33+00:00
@Jaarraaahhhh @SeriesUpdateFR Yaw Danga meuneutoul lire wala linga diangue mola reer 😡DANGAY DEM FORCE INCHALLAH 🏃🏽‍♀️🏃🏽‍♀️🏃🏽‍♀️🏃🏽‍♀️,angelkhadijah0,2023-04-19 20:24:32+00:00
@moonareas @biboefil jiji ada ak disini 😡♥️,JustForJeykey,2023-04-19 20:22:57+00:00
@LurahBejad kamu dimana udah takbiran aja 😡,_silentmary,2023-04-19 20:22:49+00:00
@longlivefola Dis wan na lowermekanik😡,Orguy,2023-04-19 20:22:46+00:00
@GaetanoNotara @UKRinIT Dementi 👇👇😡https://t.co/otNyHFqm19,Alatrie89687947,2023-04-19 20:22:45+00:00
@21_Wizards @Dancan1Dancan Weuh😡,mbwayamlipuzi,2023-04-19 20:22:33+00:00
@Y0UHAVETOW3KEUP nuh uh 😡,kiddygoat,2023-04-19 20:21:26+00:00
@eastafricatv @SuluhuSamia Wabunge hatuna kabisa sijui aliwachagua nani Hawa wenye mavi kichwani😡,KilaveRamson,2023-04-19 20:20:27+00:00
bukber dresscode baju bola mang salah ya? KIT ATI GUE AJG😡😡😡😡 https://t.co/wOj45k51vk,sirajelie,2023-04-19 20:19:44+00:00
"@novanputraa Sok jd Jeger anjing!!!! Lebok siah Tah Mun benang kurung si anjing meh kapok trs teu milu lebaran,Tonk asa aing anjing!!! Jelema geus menta hampura d hajar keneh😡😡😡",Ujang78087111,2023-04-19 20:19:43+00:00
@abhistp1990 @BBCHindi Toh court n saza sunai toh usko tum koun hoty ho jurm hath m lene wale😡,shouzafABBAS6,2023-04-19 20:18:34+00:00
vai tmncuuu 😡🤬,doss_anjoos,2023-04-19 20:18:12+00:00
Psico Berk😵‍💫😡 #BerkContraDoruk https://t.co/Ylzoaf710A,dCecicLopez,2023-04-19 20:17:06+00:00
Aaaaa tmnc😡,nycole_ee,2023-04-19 20:16:52+00:00
Pengen banget gua pukulin tuh bapak yg helm putih 😡,SnowballSB11,2023-04-19 20:16:35+00:00
Astaghfirullah hal adziim !!! 😡😡😡😞😞😞,latief_ira,2023-04-19 20:16:34+00:00
"@MTariqBilal_ Aur hum bs pakroo aur nanga kroo. 

Lumber 1😡😡😡😡",SaifiChadhar,2023-04-19 20:16:34+00:00
@imransiddique89 @babarazam258 @realshoaibmalik O Dogi ke bacho agr time chahiye to do us ko jo New aye ga Us ko B To Time dena hoga na 😡😡😡😡😡😡kirkut Exoert,Mr__Bajwa__47,2023-04-19 20:16:17+00:00
@luuciiaajeereez yayaya pero aun asi tmp😡,ireeeeeneee_,2023-04-19 20:16:00+00:00
@rkjrnlha Loh akun setan ..km senang klu jm di drang Sm Army ..Dh tahu indomy bnyk antis jm..km sengaja ..dsr ank setan 😡😡😡,DindaPu46249623,2023-04-19 20:14:57+00:00
Dasar org gila ga waras lebaran di penjara aja lu💀😡,shinjusepti01,2023-04-19 20:14:04+00:00
@nanayeah__ makaciii nuha!,bbypeachys,2023-04-19 20:13:48+00:00
donor danar di kamar sendiri itu kayak👺😡🤬,comelyAltair,2023-04-19 20:13:11+00:00
@risolmayonnaise ANJING😡😔,onyouru_naa,2023-04-19 20:13:05+00:00
@PatoBullrich Patotera 😡😡 https://t.co/zcILJyNZL6,Sandritam99,2023-04-19 20:12:02+00:00
aku lagi bete grgr pcr aku sering makan mie 😡😡😡😡😡😡,impuritiesx,2023-04-19 20:11:48+00:00
"@bluevarunada Gagal demi suami, mas gojo 😡",beatrixian,2023-04-19 20:11:10+00:00
"Ada bagusnya divideo, biar jadi barang bukti. Pengen gw sumpah serapahin ni bapak bapak anjirrrr laknat lu😡😡😡😡😡😡😡😡",sfannyy__,2023-04-19 20:10:47+00:00
"@kompascom Mau misuh bulan Puasa, ini orang gak stabil kayak nya kah???
Pecat orang ini, atau klo Tau malu Munduuurr 😡🤬🤐🤬🔥",AfasaSembilan,2023-04-19 20:10:36+00:00
ORANG GOWOBLOK EMANG GAK ADA ABISNYA YA GEMES BANGET LHO YA 😡,rosemaryngarlic,2023-04-19 20:10:23+00:00
@tanyakanrl Ini orang manusia atau bukan ? 😡,wen_cse7en,2023-04-19 20:10:13+00:00
@ibusolih kuriyah oiy 100 aharah ves mithibee verikann dheyn😡 https://t.co/ArEqqW5CI8,sha909ny,2023-04-19 20:08:29+00:00
@HassNassar Bobo setenta hp 😅🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡😡😡🤡🤡🤡🤡🤡,edgarferroo,2023-04-19 20:08:25+00:00
@UmrPTI Yaar baat pori likha karo 😡kis party ka hain ya pti ya pdm plz tell,jannataminkhan,2023-04-19 20:08:10+00:00
@fajaranangfs dah 2 tahun blm terealisasikan😡,oreorasaeskrim,2023-04-19 20:06:42+00:00
@omwambaKE Hakuna mtu ameimba ngoma kuwahusu 🤣,princedonmula,2023-04-19 20:06:37+00:00
@DenizCanPol Has… oradan 😡😡😡,selenbige,2023-04-19 20:06:23+00:00
"Tmnc em haaland, tmnc msm em.🤬😡😡😡",lc_faix5,2023-04-19 20:05:13+00:00
"@loeyverboy @convomf orang sebanyak itu kenapa ga pukul balik pelaku hah? gedeg bgt liatnya 😡 mungkin masnya punya epilepsi ya makanya sampe kejang begitu, yaampun kasian bgt 😭 kawal bapak2 sok keren itu sampe ketangkep lah!!!!!",defdesrm,2023-04-19 20:04:33+00:00
@deadofwriteo iyaa bryan,bbypeachys,2023-04-19 20:03:47+00:00
"@nanayeah__ lagi flu, nuha",bbypeachys,2023-04-19 20:03:40+00:00
"Nega hammaga Referendumdan sms keldi, menga esa yoʻq😡",Ozodbekoff,2023-04-19 20:03:23+00:00
@nct127fess haahhhh 😭😭😭😭😭 jaehyunieee get well soon. 😖😖😖 istirahat yang baikkk kakak mbulll 😡😡😡,perbujangan,2023-04-19 20:01:37+00:00
@TretanFajrin Tp km juga ga suruh bobo 😡,boaahancockk_,2023-04-19 20:01:01+00:00
@HelloSakshiii Agr tu kal mari na phrse phr dekhiyo tu😡,Legitimate_Guy,2023-04-19 19:58:21+00:00
minimal tangkep lah manusia tolol ini. biar minim generasi tolol😡,pacartehave,2023-04-19 19:58:15+00:00
Terlalu gemas,prettymooncher,2023-04-19 19:57:15+00:00
"@thejurgenholic kampret kamu gen, kerasukan Salah itu Halaand 😡",dnflowerme,2023-04-19 19:56:55+00:00
@cokeljat NYARI FILTER LUCU TAPI KALAH LUCU SAMA ORANGNYA 😡😡😡😡,WolfyAmera,2023-04-19 19:55:10+00:00
Bgl demora pra cair e ainda cai erra tmnc😡,Reeis22,2023-04-19 19:53:53+00:00
ga enak bgt susah napas 🤧🤒,bbypeachys,2023-04-19 19:53:47+00:00
@hauruo_ Bah si 😡,peti_potame,2023-04-19 19:53:13+00:00
"@aufasadel @chelweirdos Kamu tidur aufa, bocil jam segini masih bangun😡",sweetesthiumen,2023-04-19 19:52:38+00:00
@petaIsdefleur kakaak kenapa ga bobooo😡,pleasingjeno,2023-04-19 19:52:06+00:00
vtmnc haaland teu filha da puta 😡😡😡😡,Erick_castro22,2023-04-19 19:49:32+00:00
mumpung pulang kampung nih ayo meetup 😡,fajaranangfs,2023-04-19 19:48:54+00:00
@lanadelfa madrasah hebat bermartabat 😡😡😡😡👊🏻👊🏻👊🏻👊🏻👊🏻,nyawghaisane,2023-04-19 19:48:25+00:00
@aufasadel @chelweirdos Pasti kamunya nakal sih fa🙂 TIDUR IH KALIAN TEH😡,sweetesthiumen,2023-04-19 19:48:20+00:00
"suki 🤭 
kirai😖 
suki🤩 KİRAİİİİİİ❌❌❌❌❌❌❌❌🚨🚨🚨😡😡😡",izelistee,2023-04-19 19:48:18+00:00
"@Yazi_Yorum__ @emine_celik___ YUHHHHH , cehapenin TAHTA BACAKLARI 😡",KIZILEL72518389,2023-04-19 19:47:56+00:00
@Naje789 P MKST KAU GIO😡,solurds,2023-04-19 19:47:50+00:00
@RosaOnDabus_ @SlimJim2123 😣😖😠😡🤬 yt b!t€#es,CussMcArthur,2023-04-19 19:47:31+00:00
@rkjrnlha Knpa ngk Idol lo ajh dulu😡,nurhun94,2023-04-19 19:46:00+00:00
@egaalice pen jambak sebenernya kalau bisa 😡,jorneamas,2023-04-19 19:45:31+00:00
@RPWORLDFESS eungga!!!! 😡,chanmsub,2023-04-19 19:45:21+00:00
@sryimlost dersini calis 😡,leongrphc,2023-04-19 19:45:18+00:00
@PantauManCity Jersey bau😡😡,Zannzxy,2023-04-19 19:44:54+00:00
Bayangin manusia di giniin,prettymooncher,2023-04-19 19:44:32+00:00
@jetrabbit_ ngga gtu dindaaa😡😡😡,mysticalpsychx,2023-04-19 19:44:22+00:00
@kegblgnunfaedh Separah apa sih kerusakan yang bapak itu derita sampai2 memperlakukan orang kaya gitu 😡,Kucingnangiss,2023-04-19 19:43:30+00:00
"Sak umpomo korban iku dulur utowo keluargaku, pelaku tak bacok matane kiwo tengen ben picek selawase urep. Urusan di hukum tak tanggung dewe 😡",LLmbtSorRmblng,2023-04-19 19:43:28+00:00
@14_gabymtz GA B Y 😡😡,AlanGarciaK,2023-04-19 19:43:11+00:00
@katleho_villain @KevinQhubu Ngizomshaya lomfana 😑😡,thisSbuisnice,2023-04-19 19:42:53+00:00
@plutonianthinks La nti li bs7tk 😡,MAmountassirCH,2023-04-19 19:42:45+00:00
@prettalinnda Manda via sedex🤤😪,qlf__teteh15,2023-04-19 19:42:43+00:00
mah ngopo bangg @ErlingHaaland 😡,6entong,2023-04-19 19:42:36+00:00
Crlh Haaland,Bielvive7,2023-04-19 19:42:23+00:00
Yang lbih heran yang suka beli sama yg bilang gemes,prettymooncher,2023-04-19 19:42:06+00:00
tmnc parça😡,matheuziindu308,2023-04-19 19:41:57+00:00
Hawu 😡,MarvinManele,2023-04-19 19:41:44+00:00
"di troll publik ❌
di troll temen sendiri ✅
😡😡😡😡😡😡😡😡😡😡😡😡😡",FedrikFajar,2023-04-19 19:40:54+00:00
@alishbarajpoott Kyuu 😡😡😡,httpfaad,2023-04-19 19:40:51+00:00
"Demi Allah ga bakal maafin orang yg berisik banget bangunin sahur pake gaya suara knalpot. 
Cocote ganggu banget di jam 2 kurangggg😡😡😡",deanidania,2023-04-19 19:40:19+00:00
Makin sayang guguk,prettymooncher,2023-04-19 19:40:16+00:00
@Khan_Girl_123 @AnamikaSingh95 @JharkhandPolice @ranchipolice Sali kutya ka account open nhi ho rha  😡😡😡😡😡😡 bohot kuch sunane ka dil ho rha h 😡,NadeemK29543887,2023-04-19 19:39:08+00:00
JANGAN MULAI DEH😡,inaputri988,2023-04-19 19:38:34+00:00
Tutor gimana cara ucap kasar ke cewe 😡😡,Dapong_rs,2023-04-19 19:38:09+00:00
Mood: TPM 😅😓🙄🤔😪🤣🤗🤭🤡🤬😡🤪🤐🤔🤫😒😏😪🤧🤓🤒🥺😱😤,fefamuriel,2023-04-19 19:37:55+00:00
@kuchbhinakaroo_ @AbdulBasit_70 @Farihayyyyyy tum pr point mar raha😤😡,daashhhhh,2023-04-19 19:37:42+00:00
@convomf rutin terjadi di keluarga saya 😡,exooxeexoo,2023-04-19 19:36:42+00:00
MAU PACARANNNN,Eel9733,2023-04-19 19:35:39+00:00
q prb tan lindo 😡😡,paolitxx333,2023-04-19 19:35:03+00:00
@tiredsinceever @jvlixz tia pri?,raydanrlk,2023-04-19 19:34:54+00:00
@quejestovalee JQKWKWKQKSKDLALQLQLQA NOooooOoOo 😡,SoloAbe_,2023-04-19 19:33:04+00:00
@tanyakanrl kmu udh prnah ditampol blm?😡,yaelabroh,2023-04-19 19:32:48+00:00
Ye  b@@₹₹tich@&amp;₹d kutte ki maut marega sala kisi din kisi b fandom k hathhe chadh gya to uske gaaaan me rode gushed ke muh se pichkari nikalwa denge BC mc mkc .. Mumbai aate rah krk bas ek mauke ki talash hai 😡😡,Bewakoofiyaa,2023-04-19 19:32:32+00:00
@villainddies Ohh iya dongg,Eel9733,2023-04-19 19:31:46+00:00
@John____Don1 Astaghfirullah😡,_Discopan_,2023-04-19 19:31:43+00:00
@funnyleech @tanyarlfes awokaowkwokwokw,notfor0ther,2023-04-19 19:31:43+00:00
"Btw alis gw tebelan dah gambarnya, tapi kata org krg bagus, tapi gw jadi lupa balikin ke semi tipis rapih gtu😡",moneych4nger,2023-04-19 19:31:22+00:00
@vkookfess Keluarga? Gaada yg mau denger. sahabat? Gapunya hehe.,NONABONNA,2023-04-19 19:30:39+00:00
EMG KAISER BIG ENTP ENERGY BGT TAUK 😡😡🤬🤨🤨🤬 maju yg ga setuju gw ceramahin,METAVlSION,2023-04-19 19:30:17+00:00
@111babyy111 HAHAJWJDKWEKEL,lanuzaklas,2023-04-19 19:30:10+00:00
Un jour yahkmni Sokor m grealish 😡😡,SananaAcker,2023-04-19 19:29:51+00:00
@SiaranBolaLive Kasih balas pak 😡,harryakb10,2023-04-19 19:29:39+00:00
"Kalo bamdung keliatan, sukabumi jga",prettymooncher,2023-04-19 19:29:37+00:00
Sukabumi keliatan yas.,prettymooncher,2023-04-19 19:28:59+00:00
"sebelum di videoin ""yang mudik hati-hati""
pas di videoin berubah ""yang open bo ayo saur""

astagfirullah bocil condet😡 https://t.co/LtgGpsN8Ha",bxyka,2023-04-19 19:28:52+00:00
@villainddies Tim kebalikan👍,Eel9733,2023-04-19 19:28:21+00:00
@SuamaNona Mokandjengedi koye Suama 🤌😡😡😂,kukuteni,2023-04-19 19:27:44+00:00
Tanzania ni mti kila mtu anachukia chake kwa maslahi ya tumbo lake sio kwaajili ya kujenga taifa 😡😭,elishamsuya2,2023-04-19 19:27:39+00:00
@OleMtetezi Qmmmmmmke hatuna vitambulisho vya taifa wanafanya usembe😡😡😡😡,KataaushogaTZ,2023-04-19 19:27:01+00:00
@abicdefu_ Tipikal horror horror dulu duluuu banget,Eel9733,2023-04-19 19:26:39+00:00
@privv_luisaf mo odio pcr 🤣🤣😡,turistapzr5,2023-04-19 19:26:24+00:00
"Biasanya cuma seminggu setelah reset season dah Mythic. Bisa²nya season ini 200 match, guendeng muntun😡 https://t.co/54dyeMHEOI",micinbalance,2023-04-19 19:26:18+00:00
Ye le tere abbu ke bilakhte bacchon ka fact check kr 😡 https://t.co/ebcWGZxRv9,Modijivi,2023-04-19 19:26:05+00:00
mau nike dunk low olive😡😡😡,fathurhawarii,2023-04-19 19:26:04+00:00
@amoraliceex LUCU APANYA DEH 😡🫵,akenarui,2023-04-19 19:26:02+00:00
@Saratiii_ Mn mno😡!,deealowais,2023-04-19 19:25:53+00:00
@PresidenKopi Asli akun KNTL 😡,kkmanti,2023-04-19 19:25:45+00:00
"@its_jaeyun haloo odii, u can talk with someone... jangan merasa sendiri yaaa, dm ak pun selalu terbuka klo kmu mw cerita boleh banget, pkonya jangan feeling lonely sperti lirik lagu cupid😡🫶🏻",milkleethan,2023-04-19 19:24:51+00:00
@sahalbabusalam @idextratime Itu turpin emg wasit anj😡,deby_dion26,2023-04-19 19:24:37+00:00
Masih berasa banget perjuangan kemarin sekarang udah dipenuhi akt 23 24 25 xixi.... mangat all💕💕💕,Eel9733,2023-04-19 19:24:19+00:00
@IsrailQuereshi6 Bsdk Modi😡abhi konsa acha kar raha hey thum😡😡,manikuttymani1,2023-04-19 19:23:33+00:00
INI HRUSNYA DI PALING BAWAH😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,milkleethan,2023-04-19 19:22:47+00:00
"@M_Wajid4 Mere saaary khaab mar jain gy
Banda to phr mero psnd ka ho😡",mrwah_99,2023-04-19 19:22:27+00:00
siapa yg punya temen kalau kda dia ketinggalan jauh pasti rewel,notfor0ther,2023-04-19 19:21:57+00:00
@GarisInter Serius 32 itu bisanya apa selain dapet bola dikit langsung crossing gak jelas. 😡😡😡😡,AgungSeptian23,2023-04-19 19:21:56+00:00
kenapa sih cowo tuh kalo cewenya abis mandi malah minta pap😭😠😤😡,taraamakjreng,2023-04-19 19:21:35+00:00
@democrazymedia Sungguh sungguh tidak adil....ini adalah suatu penyesatan logika akal sehat....😡😠😠,SSaptadi,2023-04-19 19:21:03+00:00
sopan banget ya abis mamggil terus langsung ngilang😡,yourgurllfie,2023-04-19 19:20:56+00:00
Omg aku nambah tua🤡 https://t.co/k6bLnNkjZH,Eel9733,2023-04-19 19:20:51+00:00
@tininhasouzarj @fabiowoficial @jairbolsonaro Kanalha! 😡,FlaviaCChaves,2023-04-19 19:20:27+00:00
@idextratime sbrrr dong et😡,skygslle,2023-04-19 19:20:03+00:00
"Is Adil raja bghorry ki language hmari army KY against,, major gurya ki jesi hae ,is NY apny velogs men ,,Asim Munir chief Sahab KY khilaff ghtyaaa language use ki hae,👺👺👺😡😡😡🫢 https://t.co/Ohd4ZZ5UTv",Tehminaayyy,2023-04-19 19:19:56+00:00
@Velianasept1 Awas kekirim ☺️😡,fanimhrn,2023-04-19 19:19:24+00:00
IIII PEN TAK NGAP😡🫶,rannckp,2023-04-19 19:19:07+00:00
"@M_Wajid4 Ghlt krty hein waleden
Mn average bchi thi bchpan mn
Prhai sy koi lgaao nhi rha mujhy pehly 16 saal mn
Juty maar maar k mujhy prhyaa or shoq dala mujh mn
Or hamesha mujhy yhi kha tum phD ko zehn mn rkho
To ab qw??😡",mrwah_99,2023-04-19 19:18:54+00:00
"itu namanya kamu darah manis dek, mangkanya nyamuk suka gigit kamu... nanti aku patroli pas kamu bobo deh, brani braninya itu nyamuk gigit ade ak yg paling gemes ini😡😡",caffeinewin,2023-04-19 19:18:27+00:00
@JoJohaina Yekhdo sammmm 😡,christian_zogbi,2023-04-19 19:18:05+00:00
Semoga lekas ketangkap...😡,WafeeAhmad,2023-04-19 19:17:36+00:00
ih sebel bgt udh ada grup mabar mole tp pas inv yg on gak ada yg mskk😡,iniirhea,2023-04-19 19:17:02+00:00
@ruuboiiii Panik dlu sampe paniknya ilang bru mole😡👎🏻,imjusteenager,2023-04-19 19:16:05+00:00
@vekilince Bi sus be...😡,HilalYi83411689,2023-04-19 19:15:56+00:00
knp baru lewat tl gueee😡,withsstand,2023-04-19 19:15:03+00:00
@novanputraa duh goblog kieu geus kejang kejang di jenggut 😡,_boyeh,2023-04-19 19:14:51+00:00
"Langsung di hidupkan si sampah tetangga busuk Sekongkolan nya, walau Sempat Tweeter nya bisa di hapus atau disembunyikan si laknat itu, dibuat tweetan telah terkirim tapi ga ada muncul di beranda tweet saya, dan saat saya tweet ulang muncul langsung nyala listrik nya 😡 sabotase.",simanjuntak_eni,2023-04-19 19:13:33+00:00
@NdoroTedjo alah lha wani ora jane 😡,golddi99er,2023-04-19 19:12:38+00:00
"Liat foto ini bikin gue streessss tau gakkk

Hestekjimbanstresskarenayang!!! @minyugafahr 😡😡😡😡 https://t.co/GGVpZkPHAd",jimietiny,2023-04-19 19:10:30+00:00
mulai sekarang jauh jauh kalian (haters atau fans yg NGAKUnya fans tapi ngurusin rl idol nya) dari idol aku😡,deuhvg,2023-04-19 19:10:26+00:00
Gini kelakuan orang yg dulu lahirnya dari anus 😡😡😡,kamisato_leeora,2023-04-19 19:09:35+00:00
Jangan aneh² deh😡,inaputri988,2023-04-19 19:08:27+00:00
@nayaalala aku gmw maafin😡😡,Okeoce87674722,2023-04-19 19:07:56+00:00
@Bhxnu27 Kya 😝 bolti 😡 cumapani 😊😫,m_qatadah,2023-04-19 19:07:20+00:00
"@kegblgnunfaedh Anj#ng bener ini kelakuan si bodat !!!
Woiii k#nt_l uda kejang gitu malah di tarik lagi 😡
Emosi anj#ng ngeliatnya",Rams_Novato,2023-04-19 19:06:48+00:00
"Makanya salut sama 🐻 yang selalu mengikuti keinginanku kalo udah jalan kemana-mana, kadang kayak anjir gak tega sama bensinnya, tapi dianya selalu nyuruh santay saja😡",cimoryislife,2023-04-19 19:06:09+00:00
"elu bayangin ajaa malem² begini lu lg asik rebahan sambil scroll tiktok trs di panggil kaka lu cuma buat disuruh motoin dia sama cowonya,akskska kek elu membwang waktu berharga gwe cokk 😡😒",lovelllak,2023-04-19 19:05:57+00:00
VIRALKAN ... !  😡,CapresKere,2023-04-19 19:03:14+00:00
"@mencapeknya MAS *** TOLONG DONG LIAT INI, JADI BOSS KOK NYEBELIN, SAMPE JADI BAHASAN GIBAH PAS BUKBER SEMUA STAFF 😡
Iri bangettt liat boss gini 😭",Dangerous_gurls,2023-04-19 19:02:40+00:00
"Sumpah jahat banget kalian. Bahkan ga kenal tempat dan waktu. 

Berhenti menjadi penggemar. Cari hobi lain atau cintai idol lain. Kesel banget sama orang-orang jelamaan iblis kek gini😡",ELFS95,2023-04-19 19:02:29+00:00
"Apague, Apague 😡",LuisMascena,2023-04-19 19:02:14+00:00
Diem! Yg baca hutang kek lu dilarang komen 😡🔪,Aisyah73343590,2023-04-19 19:00:26+00:00
@thatwan1 TONJOK NI😡👊🏻,supremeoikawa,2023-04-19 19:00:21+00:00
minimal follow dong kalo mau ikutan atau ketauan lagi ngestalk pake 1st acc biar langsung aja kita tentuin jadwal baku hantam wkwk sebel bgt asw,grumpyasfukkk,2023-04-19 18:59:18+00:00
"@zoelfick GIMANA ALLAH MAU NITIPIN MOBIL
MEVVAH DITITIPIN MOTOR, BARU KESENGGOL DIKIT AJA EMOSINYA ASA PANG AING NA 😡😡😡😡
Jangan mau damai. Semoga Aanya baik2 aja 🥹😭",PoetryGladies_,2023-04-19 18:59:17+00:00
"Akhirnya yg saya ragukan terjadi juga...😡😡😡😡
Woi @pln_123 gimana nih di desa Sarigaluh kec . Tapung Kab. Kampar Riau kok bolak balik padam ?",mangunsong63,2023-04-19 18:59:07+00:00
Wajib ada part 2 nyaaa😭😡🤬,cherryouscream,2023-04-19 18:58:56+00:00
@netunolol1 Mancada tu sair 😡,B1elGS4,2023-04-19 18:58:52+00:00
Nanti aku marahin mah cicakny😡 https://t.co/HAENVQkF6w,nanditowahyuala,2023-04-19 18:58:52+00:00
@emptyc0rner itu yang koment😡,nomusssss,2023-04-19 18:58:51+00:00
"JGN TINGGALIN GUE YA PLEASE BANGET INI MAH, DREAMIES WE FIGHT TOGETHER POKOKNYA😡😡😡 https://t.co/BcBj98iOum",zjjaemin,2023-04-19 18:58:43+00:00
@inam_yolisa @Hollywoodbets Ngicasuke ngiyafa😡😡😡,BlaqZulu,2023-04-19 18:57:34+00:00
"Sem yuumi no MSI 🎉🎉🥳🥳🥳🎉🎉🎉🎉🥳🥳🥳

Sem milho no MSI😭😭🥹🥹😭😭😭😡😡😡😡",Woswoslol,2023-04-19 18:57:10+00:00
@cursved @SUTEEDJO porno bgt si😡,K0NT0LU,2023-04-19 18:56:35+00:00
Khulekani is mad 😡 yoh #UmkhokhaTheCurse,iamnombz,2023-04-19 18:56:30+00:00
"@convomf kmaren si, hri ini g fto ap2, tp ini bner2 dump bjir fto g ad yg bner 😡😡😡😡😡 https://t.co/K37M0zwJOA",whywealivee,2023-04-19 18:55:57+00:00
Tap in 🔥🔥🔥😡,407Plug,2023-04-19 18:55:25+00:00
inget sa ga bole dengerin lagu galau selama seminggu 😡,softemphty,2023-04-19 18:55:06+00:00
@AJMercedes_7 @AdeifeMercy Ladidahhhhh 😡😡😡😡😡😡,ABSMALL400,2023-04-19 18:54:59+00:00
"itu yg ngefollow duluan setelah difollowback Trus nge unfollow maksudnya apa ya kack, jangan buat emosi dehhh😡",gakakanbisacepu,2023-04-19 18:54:22+00:00
"orang sekarang banyak yg kaya setan ya kelakuannya, sakit hati bgt liatnya😭😡",vidiraas,2023-04-19 18:54:15+00:00
@Kirikuu20 Selekal iingilie kat wakat upo bz na mikopo ungesema tuingilie kati apo sawa ni mboko na mawe  tuuh 😡,Jackson27681779,2023-04-19 18:53:53+00:00
@NatIsHere___ Gk usah ngaku2 bisa gk sihh😡,r12_double,2023-04-19 18:53:52+00:00
@PalestineCultu1 Monyet2 berseragam 😡😡,bagaspatih_,2023-04-19 18:53:32+00:00
@NeonMan_01 PAAJI BOL 😡,indian_shady,2023-04-19 18:52:50+00:00
