Tweet,Username,Datetime
"5 Fakta Batalnya Pergelaran Piala Dunia U-20 2023 di Indonesia, Nomor 5 Paling Ditakuti https://t.co/Vq932nh70L 

#tweets #PialaDuniaU20 #PialaDuniaU20Batal #Indonesia #TolakIsrael",frankstefan2409,2023-03-30 04:31:11+00:00
@malakmalakmal Israel  penjajah tdk sesuai dg UUD 45 #TOLAKISRAEL,mtaufik750,2023-03-30 01:23:40+00:00
@FaktaSepakbola Penjajahan diatas dunia harus dihapuskan sesuai UUD45 #TOLAKISRAEL,mtaufik750,2023-03-30 01:22:11+00:00
"Ketika Kanjuruhan diungkit, kesedihan kembali bangkit.
Ketika Zionis Israel disebut, kesedihan tak terkatakan terus menggelayut.
#TolakPenjajah 
#TolakIsrael 
----
https://t.co/iUxdgvcAQc",Kalisat3,2023-03-30 00:18:46+00:00
"murka semurka-murkanya. kalian busuk sebusuk-busuknya. semua kata cacian belum cukup buat kalian. makan tuh #freepalestine, makan tuh #tolakisrael. tangisan anak2 itu bakal pecah sepecah-pecahnya ketika melihat wajah ibu nya.",pakegelasbang,2023-03-29 17:51:44+00:00
"@gibran_tweet FIFA sudah umumkan. Sudah kepalang tanggung, nasi udah jadi bubur, gimana supaya bubur ini nikmat ? Yuk tambah krupk sm cakwe… sepakat tolak kehadiran israel dari piala dunia. #tolakIsrael.",limasastro,2023-03-29 17:29:00+00:00
"Piala Dunia U-20 2023 Batal Digelar di Indonesia

Baca artikel selengkapnya 
#FIFA #olahraga #PialaDuniaU202023 #Sepakbola #timgaruda #timnasIndonesia #tolakIsrael
https://t.co/aQCsGXFZ2e",SampaiJauhcom,2023-03-29 16:19:41+00:00
tidak ada kata #TolakIsrael yang ada hanya soal tragedi dibulan oktober. semoga kalian paham jangan mau terus diadu domba. 😎 https://t.co/DNsL6e7KaC,BlueHooligan___,2023-03-29 15:52:08+00:00
"@idextratime sekali lagi Indonesia menunjukkan jatidiri di dunia sepakbola
dulu soekarno rela dieliminasi dari piala dunia karena harus melawan israel
sekarang Indonesia dieliminasi dari tuan rumah krna menolak israel
panjang umur kemerdekaan
#tolakisrael",RobinJunaida,2023-03-29 15:22:24+00:00
@FaktaSepakbola ya kalo jadi pun timnas Indonesia paling ga lolos grup malu maluin doang... makasih fifa udah menghindarkan timnas kita dari aib....#tolakisrael,JunsWidyanto,2023-03-29 15:12:42+00:00
"@historyofpersib @idextratime Bah wartosken punten ka israel, ulah janten emutan nanaon kitu, ken weh ormas2 sareng partai nukaritu mah da nuju lucu2na hoyong diperhatosken. #tolakisrael 🤣",agunsetiawn,2023-03-29 11:46:02+00:00
"Bukannya lebih baik jadi macan sehari dari pada jadi ayam sayur selamanya? Bgmn dgn kanjuruhan yg merenggut ratusan orang?
#TolakIsrael 
#TolakPenjajah",Kalisat3,2023-03-29 09:40:35+00:00
"Masalah Israel itu masalah kemanusiaan. Cukup jadi manusia untuk melihat penindasannya ke Palestina. Korbannya bukan hanya muslim tapi juga kristen/katolik. 
#TolakPenjajah 
#TolakIsrael",Kalisat3,2023-03-29 09:34:34+00:00
"Coba deh tonton, logis banget penjelasannya
https://t.co/dPT4bzE94l

#TolakTimnasIsrael 
#TolakU20Israel 
#TolakIsrael https://t.co/FaoqKeOePc",villia_sekar,2023-03-29 06:31:41+00:00
"#fifa #tolakisrael #ganjarpranowo #pssi #sepakbola #PKS #PDIP

Tolak Israel, Begini Pro Kontra Sikap Ganjar 

https://t.co/5UpDF8bP1y",Poskota_Jatim,2023-03-29 06:16:58+00:00
@republikaonline Iku Buzerrp kabeh cak.... #TolakIsrael,datosalam,2023-03-29 05:43:20+00:00
@OposisiCerdas Jangan tinggi2mimpi nya jangan lupa bangun udah siang #TolakIsrael,muhamma65924658,2023-03-29 05:34:39+00:00
@FaktaSepakbola Jangan takut untuk berdiri di kaki sendiri #TolakIsrael,muhamma65924658,2023-03-29 05:21:41+00:00
"@ekowboy2 Tolak Israel seperti FIFA melarang Rusia bertanding..!!
#TolakIsrael isreal terrorist..!!",kyur4theitch_,2023-03-29 04:53:36+00:00
@03__nakula Kalo FIFA tidak berpolitik trs knp FIFA melarang keikutsertaan Rusia dalam pergelaran sepakbola hanya karna konflik dgn Ukraine? Konflik Rusia Ukraina kan politik trs knp FIFA ikut campur?? Udah ah...ladeni org kagak paham repot.... #TolakIsrael 😆😆🤦🤦,Pemuja_Cinta01,2023-03-29 04:39:34+00:00
"Penolakan Timnas Israel justru sesuai dengan amanat Pembukaan UUD'45 yg seharusnya konsisten dijalankan oleh Indonesia dgn berlandaskan kemanusiaan yg termuat pada Pancasila! 
Tak boleh ada kompromi&amp;  pelegalan atas penjajahan!
#TolakIsrael
#FreePalestine
https://t.co/bsabTclRrG",YukToleran,2023-03-29 01:50:51+00:00
"@FaktaSepakbola lebih milih sepakbola daripada saudara seiman yang hancur dijajah yahudi, bumi ALLAH luas rezki tidak didatangkan hanya dari sepakbola saja.
memang benar yg datang atlit, bukan militernya israel, tetapi secara simbolis ga bisa lah, pelarangan harus dilakukan #TolakIsrael",NoIntervene,2023-03-29 00:38:37+00:00
"Mana mungkin olahraga tidak bisa dicampuradukkan dengan politik, sementara olahraga itu sendiri alat diplomasi negara dan bagian dari politik luar negeri. #TolakIsrael",NasrulHadii,2023-03-28 22:53:52+00:00
"Timnas Israel bakal dalam bahaya ga sih kalo sampe masuk ke indonesia? 
#TolakIsrael https://t.co/msoshprPFQ",Rani_Mansur1,2023-03-28 19:46:25+00:00
JAS MERAH #TolakIsrael https://t.co/q0LlkdjnCu,ak_asapary,2023-03-28 16:51:25+00:00
Pak @jokowi menjamin team nas Israel main di Indonesia...ok berarti jelas pak Jokowi menentang konstitusi.. kita liat aja pak..apa jaminan anda berhasil #TolakIsrael,RamaRoom,2023-03-28 16:25:42+00:00
"Saya dukung...!

#TolakIsrael",Jhonkosmik,2023-03-28 10:43:17+00:00
Ngurus kanjuruhan ae gak mari2 ate sok2an dadi tuan rumah pialadunia. Loss banned! #tolakisrael,rhndy_a,2023-03-28 10:14:01+00:00
@FaktaSepakbola Di indo lagi rame #tolakisrael wkwkwk Ramadhan kareem,RahmadF1303,2023-03-28 08:51:07+00:00
"@idextratime Pemain Timnas Wakanda :Impian kami bermain di World Cup sirna, padahal itu adalah impian kami (impian untuk dibantai) #tolakisrael",TolakIsraelNow,2023-03-28 06:20:30+00:00
"#TolakIsrael 📢 Bahwa sesungguhnya Kemerdekaan itu ialah hak segala bangsa dan oleh sebab itu, maka penjajahan di atas dunia harus dihapuskan, karena tidak sesuai dengan perikemanusiaan dan perikeadilan - UU45 🇮🇩 #BersamaPalestina 🇵🇸 https://t.co/wUR6qWutZD",Aceh,2023-03-28 05:58:04+00:00
"Beda karena bibit, bebet dan bobot. Tks pak #SBY #smilingGeneral #HMS #TolakPenundaanPemilu #ingatKM50 #tolakisrael",iwanwidayat,2023-03-27 21:14:14+00:00
"Menerima israel karena takut dihukum FIFA ? Indonesia itu seharusnya sudah kena hukum FIFA sejak Tragedi Kanjuruhan, waktu itu beruntung aja karena Presiden FIFA diajak fun football #TOLAKISRAEL",HasibuanTogar,2023-03-27 21:03:26+00:00
Gua dukung eloe pak mahfud..#TolakIsrael https://t.co/Ccd0OHI738,widinug16031519,2023-03-27 19:45:31+00:00
Tidak perlu menjadi seorang Muslim untuk menolak kelakuan Penjajah Zionis Israel terhadap Palestina | Tolak timnas israel ke indonesia #tolakisrael #Israel #GhanavsNigeria https://t.co/NqPtpxreZp,Palepi_purkd,2023-03-27 17:35:46+00:00
"Sok banget yang pada #TolakIsrael dengan alasan Kemanusiaan, tapi malah belum atau bahkan gak pernah memanusiakan manusia di sekitarnya...
Sok banget yang pada #TolakIsrael dengan alasan Keagamaan, tapi malah jarang atau bahkan gak pernah ibadah sama sekali..",dickapurnama98,2023-03-27 17:18:35+00:00
"(Thread)
#pialaduniau20 #TolakIsrael #U20 #PSSI 
17 poin penting menolak kedatangan Tim Sepakbola Israel pada ajang Piala Dunia U-20 di Indonesia:

1). Perspektif ideologis dan konstitusional bahwa kemerdekaan sebagai hak segala bangsa maka penjajahan di atas dunia harus…",unpacking_id,2023-03-27 13:22:23+00:00
"@Miduk17 Ya ngk apa2 emang kalau kita tetap jadi tuan rumah semua hutang negara jadi lumas.? Biaya pendidikan dr sd- perguruan tinggi gratis, berobat gratis ngk pake iuran lagi kah ? Ngk kan mash tetap bayar ya udah bodo amat, #tolakIsrael",AnandoLikum,2023-03-27 13:05:35+00:00
"Sepak bola tidak sebanding dengan marwah konstitusi RI.

#TolakIsrael ✊",Jhonkosmik,2023-03-27 10:10:07+00:00
"@Mudiiinn @idextratime Di IG udah banyak yang nyerang akun @anocworldbeachgames pake hashtag #TolakIsrael biar Bali gagal juga jadi tuan rumah event tsb.
Gue juga berharap Bali gagal sii jadi tuan rumah",DimasAdiiiP,2023-03-27 08:53:59+00:00
@DimasAdiiiP @AlionelMessi_ Kita suarakan #tolakisrael biar sklian hancur smuanya,welasasih92,2023-03-27 08:08:21+00:00
#penjajahan di dunia ini. #tolakisrael #ingatkm50 #FreePalestine #jogjabebaskekerasan #IndonesiaDaruratAkhlak #IsraeliTerrorism #israelappartheid #TolakPenundaanPemilu #ramadhanbukber #rezimpembohong,iwanwidayat,2023-03-27 07:02:25+00:00
"@FaktaSepakbola Jika Masi ada yang mendukung Israel bertanding melawan Timnas, maka mereka adalah golongan orang penghianat bangsa. Kita pernah mengalami penjajahan hampir 350tahun, kita merasakan apa yang di rasakan orang orang Palestina. #TOLAKISRAEL.",JOE38109899,2023-03-27 05:48:46+00:00
"Jangan campurkan sepakbola dengan politik? Kentut! @FIFAcom Fakyou🖕

#tolakisrael https://t.co/UPpujMqOg2",R_Yoyoy,2023-03-27 04:35:13+00:00
@FaktaSepakbola Bodo amat dr pd cmn jd badut juru kunci di pildun mending gausah main sekalian #tolakisrael,rzksh_de,2023-03-27 03:28:57+00:00
"@FaktaSepakbola Prof, Hamka: Jangan Jual Kedaulatan Negara dengan Mimpi
#TolakIsrael https://t.co/sjyYQOowHU",Babarians1,2023-03-26 21:45:51+00:00
"Tidak ada event hobi yang lebih tinggi dari komitmen berbangsa dan bernegara kita. 

Hapus penjajahan dimuka bumi!!

#Palestina #palestine #tolakisrael",JRaliby,2023-03-26 16:17:44+00:00
Harus...&amp; sll #TolakIsrael,tarung_jaka,2023-03-26 12:13:58+00:00
@M45Broo Kemanusiaan lebih tinggi dari segalanya #tolakisrael,KHAS1982,2023-03-26 11:33:13+00:00
"Kebiadabannya sudah tak terkatakan lagi, tapi masih ada yg ngoceh utk berempati kpd Israel? Waras?
#TolakPenjajah 
#TolakIsrael",Kalisat3,2023-03-26 08:46:47+00:00
"Kiai Said Aqil Siroj menyampaikan pendapatnya mengenai Timnas Israel akan bertanding ke Indonesia. 
Beliau menyatakan bahwa menolak kedatangan Timnas Israel karena tindakannya terhadap Palestina sangat tidak menggambarkan kemanusiaan. 
#SASIntituteID #TimnasIndonesia #TolakIsrael https://t.co/r2Xapcs0Ra",official_SASIns,2023-03-26 07:21:38+00:00
"Tiap hari membunuh Rakyat Palestina. 
Pantaskah tim israel di terima di indonesia? TIDAK!.PENJAJAH HARAM KE INDONESIA. KONSTITUSI NEGARA menegaskan Bahwa Penjajah harus di Lawan #tolakisrael",Akhun_1,2023-03-25 22:05:56+00:00
"Dibela2in ngomong aja yg pemerintah (hasil pemilu) nggak paham dan responsif, apalagi rakyat nggak ngomong … dikira diam setuju dan kalian seenaknya sendiri … #rezimpembohong #tolakisrael #km50 #FreePalestine #BeaCukaiHedon",iwanwidayat,2023-03-25 04:15:10+00:00
"@Alhasanbas @rafraihan_ @AliNursidi @WildanHakim @wismo perjuangan kita untuk Palestina masih panjang dan tidak mudah kawan
#tolakisrael",jamandahulukala,2023-03-25 01:59:02+00:00
"Cukup menjadi manusia untuk memahami kebiadaban Isr*el ..
#TolakPenjajah 
#TolakIsrael",Kalisat3,2023-03-24 15:08:25+00:00
"Pengamat politik dari Universitas Esa Unggul Jamiluddin Ritonga menilai selama ini Ganjar tidak pernah berkomentar soal dinamika Israel dan Palestina. 

Simak berita selengkapnya di https://t.co/wcedzJf2pG
#HardNews_Sosial #NewsOne #CariBeritaditvOne #GanjarPranowo #TolakIsrael https://t.co/1u0nZ3acJV",tvOneNews,2023-03-24 10:13:40+00:00
"@narkosun sejak kasus kanjuruhan seharusnya Indonesia sudah di Banned. Klo pada nganggur, ya usaha lah masing""..kan rejeki sudah ada yg ngatur. jangan cuma main bola.
#TolakIsrael",Designer_AMT,2023-03-24 08:44:15+00:00
@OposisiCerdas #tolakisrael sperti penolkan terhadap timnas rusia.,iantonodua2,2023-03-24 07:38:23+00:00
@OposisiCerdas Kmi gak takut @#israel @#tolakisrael,FriderJunaidi,2023-03-24 07:30:04+00:00
Kita makin percaya bahwa @PDI_Perjuangan ikut pemikiran bapak bangsa ini Bp. SOEKARNO. Bahwa kemerdekaan hak segala bangsa. Termasuk palestina. Pak Presiden @jokowi melu nda? #tolakisrael #TolakTimnasIsrael #israelnegeripenjajah,AndhikaKlender,2023-03-24 05:52:30+00:00
"Gak boleh campur antara olahraga &amp; politik. Lah, UUD 1945 dan Pancasila secara jelas : … hapuskan penjajahan di atas dunia ! Karena sifat penjajah itu tdk mengikuti sila Ketuhanan Yang Maha Esa 🤲 #tolakisrael",iwanwidayat,2023-03-23 22:54:45+00:00
"@Tan_Mar3M Contoh sederhana bgmn, nikahan anaknya, jalan Jogja solo hampir setiap persimpangan asa tni pol. Mau masuk Jogja dialihkan lalu lintas … itu nikahan private atau biaya negara / uang negara. Baru kali ini ada yg ngaku sederhana tp prakteknya #ajiMUMPUNG #ingatKM50 #tolakisrael",iwanwidayat,2023-03-23 15:58:49+00:00
"Inggris, broo...
Bukan larangan bukber lho ya
#TolakIsrael 
#TolakPenjajah",Kalisat3,2023-03-23 05:55:26+00:00
"#BeritaJatim
PDIP Surabaya Tolak Israel Main di Piala Dunia U-20
@PDI_Perjuangan 
#pdipsurabaya
#tolakisrael 
https://t.co/hmxUWmCSG5",jpnncom,2023-03-23 04:35:34+00:00
"Pernyataan yg sangat jelas dari sang penjajah. Kok masih ada yg mempertanyakan ttg sikap penolakan thd agresinya? Apalagi yg mempertanyakan itu mengaku beragama Islam. Di mana Islam-nya?
#TolakPenjajah 
#TolakIsrael",Kalisat3,2023-03-22 15:08:18+00:00
"@im_t3chno @F_kecilllll @ciu0202 @hipohan Duh bocil kagak pernah belajar sejarah apa y.??!!! Dan lu faham komitmen nggak cil.??!!! 
Belajar lagi y..jangan2 elu emang biasa di ajarin ilmu bunglon..
#TolakIsrael",BrigasDuty,2023-03-22 04:54:52+00:00
"@FaktaSepakbola Tdk hanya gubernur Bali, tapi semua orang asli Indonesia akan menolak Israel. Dari kecil kita sdh ditanamkan untuk menolak penjajahan di seluruh dunia.
PEMBUKAAN UUD 45 ALINEA PERTAMA.
#tolakIsrael",BangOjol21,2023-03-22 02:39:36+00:00
"@GOAL_ID Tetang Israel bukan lagi masalah agama, tapi masalah PENJAJAHAN dan KEMANUSIAAN. bangsa ini tegas dalam hal ini, baca PEMBUKAAN UUD 45 alinea pertama.
#tolakIsrael",BangOjol21,2023-03-22 02:30:36+00:00
"Gubernur Bali I Wayan Koster menolak Timnas Israel U-20 main di Bali pada ajang Piala Dunia U-20 2023. Wayan Koster pun sudah melayangkan surat kepada Menteri Pemuda dan Olahraga Republik Indonesia (Menpora RI).

#Israel #PialaDuniaU20 #News #Berita #BeritaTerkini #TolakIsrael https://t.co/o0zzCb8c1P",OfficialiNewsTV,2023-03-21 10:49:17+00:00
@FaktaSepakbola Banned aja sekalian liga aja ga ada gunanya #tolakisrael,WhyChannel6,2023-03-21 09:24:28+00:00
"Para pejabat muslim, bgmn?
#TolakIsrael 
#TolakPenjajah 
---
https://t.co/CU0RSVP9Qp",Kalisat3,2023-03-21 08:54:36+00:00
@idextratime Mantab Bali.. ayo mana Daerah Lain? Bali aja Berani kok.. Tolak Penjajah.. #tolakisrael #TolakTimnasIsrael #tolakpenjajah,AdyAsenk,2023-03-21 04:47:04+00:00
"*Kembali Gelar Aksi di Kemlu, HMI Tidak Ada Ruang dan Tempat Untuk Timnas Israel di Indonesia*
https://t.co/Tp0rsLozTx

#TolakTimnasIsrael #aksi #tolakisrael #PialaDuniaU20 @erickthohir @Menlu_RI @PSSI",badkohmi_,2023-03-20 12:50:32+00:00
"@RK_Lamongan Mau dubes, mau orang palestina tak peduli.  tidak harus menjadi muslim cukup menjadi manusia.

#tolakisrael",Rojikin14775945,2023-03-20 01:01:03+00:00
"@kata_politik UU telah mengatur bahwa kita tidak bisa menerima negara penjajah seperti israel. Ini bukan toleransi, tapi harga diri dan kedaulatan Negara Indonesia!

#TolakIsrael #erickthohirout https://t.co/rqOqKXsJUh",UrangAw39960906,2023-03-19 15:53:43+00:00
"Inilah perilaku Israel.
#TolakIsrael",mt_imam,2023-03-19 02:52:58+00:00
"Kalau saya mendukung #tolakisrael bukan perihal agama, dulu Russia sama Qatar aja mau diboikot karena Isu HAM, kita liat bagaimana standard HAM orang2 barat 🤭",fakhrikhairi_sr,2023-03-16 11:55:05+00:00
Ini amanat pembukaan UUD 1945 dan hargai warga Palestina yg memperjuangkan kemerdekaannya #tolakisrael #IsraeliApartheid #FreePalestine #IndonesiaDaruratAkhlak #janganlupaKM50 #rezimpembohong,iwanwidayat,2023-03-15 10:43:26+00:00
Ketua Fraksi #PKS DPRD Banten Tolak Kedatangan #Israel ke Indonesia https://t.co/NysaxX85WZ #juheni #ketuafraksidprdbanten #tolakisrael,GelumpaiNews,2023-03-14 16:15:16+00:00
"@idextratime Indonesia gk berani sama Israel,, gk kayak zaman Soekarno.
Prinsip negara d dunia internasional yg katanya bebas-aktif ternyata Kalah sama main bola..
Mana nih yg pas kanjuruahan pada teriak nyawa lebih berharga drpd bola?
#tolakisrael",Putra_Fajr,2023-03-13 16:26:28+00:00
"@annourcharity @akunke10_212 Israel laknatullah bukan sebuah negara, israel adalah zionis @PSSI @erickthohir     
#tolakisrael 
#israelTheRealTerorist",rachman0565,2023-03-13 04:54:21+00:00
"@idextratime Tolak Negara Zionisme !!! 
Ini bukan masalah olahraga atau politik, namun ini mengenai Perasaan saya dari saudara2 muslim ku yg udah dibantai oleh #Israel 

Saya Sebagai Rakyat indonesia menolak negara Zionis. tersebut untuk bertanding di indonesia ! 
#Israel
#tolakIsrael",AsrullahSJA99,2023-03-11 16:13:53+00:00
"@idextratime ""Penjajahan di atas dunia harus dihapuskan""

#tolakisrael",Putra_Fajr,2023-03-11 05:20:15+00:00
"@CacingWormy @gidry3 @Box2BoxBola Kenapa elo gk tanya sendiri ke FIFA goblok, gede bacodnya doang gk ada nilainya, dasar Badut 🤡. Gk ada jawabannya malah nyuruh tanya ke FIFA, goblok goblok
#TolakIsrael",YaAnn007,2023-03-10 13:45:55+00:00
@logikapolitikid @Kemlu_RI Benar-benar tidak konsisten #tolakisrael #MenluMundur,akbarpitopang_,2023-03-10 13:08:10+00:00
"“Selama kemerdekaan bangsa Palestina belum diserahkan kepada orang-orang Palestina, maka selama itulah bangsa Indonesia berdiri menantang penjajahan Israel.” Soekarno

#TolakIsrael",asrul_kautsar,2023-03-09 05:38:00+00:00
"Ada Penolakan Israel Main di Piala Dunia U-20, Ini Tanggapan Kemenpora
#PialaDuniaU20 #TolakIsrael #Kemenpora 
https://t.co/tW774nYtdm",republikajogja,2023-03-09 03:22:17+00:00
"Tidak ada negara israel, yang ada #israelTheRealTerorist 
#tolakisrael",rachman0565,2023-03-08 08:15:47+00:00
"@Miduk17 Profesional goblok mu.
#TolakIsrael",NoName231700,2023-03-07 05:51:48+00:00
"@Miduk17 ""penjajahan diatas dunia harus dihapuskan Krn tidak sesuai dgn........""

Pahami dl, banci......

#tolakisrael",Echaschan1,2023-03-07 03:43:31+00:00
saya DUKUNG mereka berdua dan kaum yg didzolimi rezim ini : #TolakTundaPemilu #tolakisrael #rezimpembohong #ingatKM50,iwanwidayat,2023-03-07 02:11:42+00:00
"@fadlizon Haram ! Zionist Israel masuk Indonesia. Jika ada yg menyambutnya, itu artinya dia adalah pendukung atas penjajahan Perampokan, pembunuhan, perusakan oleh Terorist Zionist Yahudi di tanah Palestina. #TolakIsrael.",MasP4idi,2023-03-05 00:54:33+00:00
"#tolakisrael
#SavePalestine 
Sepak Bola memang tidak ada hubungan dengan Politik, tapi kalian (Israel) Penjajah Kejam.",aswaddako,2022-09-20 13:48:52+00:00
"Majelis Ormas Islam Dukung Garakan Tolak Kedatangan Timnas Israel ke RI https://t.co/UlwiMqG3FT

#mer_c #timnasisrael #pialaduniau20 #indonesia #MOI #majelisormasislam #nazarharis #tolakisrael",Syahrir_Lantoni,2022-08-21 11:21:47+00:00
"@maspiyuaja Israel Itu Penjajah Palestina.

#TolakIsrael",kiswanto_sp,2022-06-30 23:58:07+00:00
Allahu akbar. #TolakIsrael,anwarr_senja,2022-06-30 10:47:09+00:00
"Pemimpin dulu tegas tolak Israel

Kacaunya skrng malah ada yg beri karpet merah untuk Israel Biadab itu

Membentangkan karpet merah untuk Israel sama aja mengundang bencana bagi negeri

#TolakIsrael ✊✊✊ https://t.co/xMmFwsm2y0",DadangRusian,2022-06-29 15:40:44+00:00
"@keuangannews_id Bahwa sesungguhnya Kemerdekaan itu ialah hak segala bangsa dan oleh sebab itu, maka penjajahan di atas dunia harus dihapuskan, karena tidak sesuai dengan perikemanusiaan dan perikeadilan. #TolakIsrael",JesusSihombing,2022-06-29 05:49:36+00:00
"#BoikotIsrael
#TolakIsrael

Mari kita lihat komitmen @jokowi dan @Kemlu_RI dalam mendukung Palestina.",NamungAbdiGusti,2022-06-27 23:20:28+00:00
@CNNIndonesia Yuk ramaikan #TolakIsrael,HHHR_25,2022-06-27 15:21:30+00:00
"@ZakirFirmansyah @AlfasAlfatih @Miduk17 Oh , berarti Israel adalah pecundang juga saat menolak melawan Rusia?🤣😂

Jadi orang harus punya harga diri.
Lebih baik mati berkalang tanah, dari pada hidup bercerminkan bangkai..

#tolakisrael",mabrurmaharung,2022-06-27 11:51:43+00:00
@RagilSemar Emang kita bisa apa dengan #tolakisrael ? Emang dengan pildun u20 di indo tahun depan dengan hadirnya israel sebagai peserta selanjutnya tanda nya kita cinta israel? Semua itu kebijakan fifa bukan pemerintah. Harap menambah informasi dulu agar tidak memicu perdebatan.,penendangbola,2022-06-26 19:41:25+00:00
@garagarabola_ standar ganda anjing #TolakIsrael #SavePalestine,maungngomul,2022-06-26 04:50:36+00:00
#TolakIsrael sampai kiamat!!! #TolakNormalisasi,Me01011910,2021-06-20 16:33:31+00:00
"ALLAHUAKBAR kami tak akan pernah menjalin hubungan dengan ISRAEL ZIONIST LAKNATULLAH 😡 Israel mahu jalin hubungan dengan Malaysia, Indonesia, Brunei | Berita Harian https://t.co/E9pKNwFG7s
#FreePalestine❤️🇵🇸 
#TolakNormalisasi #tolakkomunisdanzionis #tolakisrael LAKNATULLAH 🐷😡",Mariyam52121002,2021-06-20 16:27:16+00:00
@BuletinTV3 Bantu share gambar ini guys #tolakisrael #FreePalestin https://t.co/R9wiDTsQ8W,isk2i,2021-05-15 12:59:38+00:00
"Setelah Dengan Komunis, kini Bekerja sama dengan Induk Semangnya.
#TolakIsrael",CH4__15R,2021-05-10 04:55:34+00:00
"Penolakan masyarakat UEA terhadap normalisasi hubungan Uni Emirat Arab dengan Israel. 
#TolakIsrael
#FreePalestine",arman_lpg,2020-09-13 00:06:37+00:00
"Lepas ni marilah kita beramai-ramai cuba elakkan dari menggunakan https://t.co/eEFUMULMMD, etc. #DemiPalestin #TolakIsrael",MunSailor,2020-02-13 13:45:21+00:00
"NGO Islam pohon serah Deklarasi Rakyat tolak Israel kepada PM
#malaysiagazette #tolakisrael 
https://t.co/Btjiw7l4zE",MalaysiaGazette,2019-02-02 04:00:00+00:00
"Hampir 150 peserta Perhimpunan Rakyat Tolak Israel Masuk Malaysia hadir bagi menunjukkan solidariti terhadap rakyat Palestin di hadapan pintu masuk Masjid Putra, Putrajaya hari ini. #tolakisrael #palestin #putrajaya https://t.co/MoHcKTaT4j",MalaysiaGazette,2019-02-01 06:51:20+00:00
Kami kecam IPC yang tunduk dengan desakan Israel - MAPIM #tolakisrael #mapim #putrajaya #ipc https://t.co/EcIzXu7G6G,MalaysiaGazette,2019-02-01 06:49:22+00:00
Kami ingin menegaskan 45 NGO menyatakan menyokong penuh langkah kerajaan sekat kemasukan atlet Israel. - MAPIM #tolakisrael #mapim #putrajaya https://t.co/pD0qWsavW0,MalaysiaGazette,2019-02-01 06:48:19+00:00
"Presiden MAPIM, Cikgu Mohd Azmi Abdul Hamid membaca Deklarasi menentang kemasukan rakyat Israel ke negara ini. #tolakisrael #putrajaya https://t.co/MOjLjjBTeQ",MalaysiaGazette,2019-02-01 06:46:18+00:00
Sama-samalah kita menyokong pendirian kerajaan #tolakisrael https://t.co/qgkVe9DJ4z,kosmo_online,2019-01-29 11:16:28+00:00
"Di saat semua menolak kerjasama dgn israel, malah pbnu mau kerja sama, ini akan mengakiti hati umat muslim terutama rakyat muslim palestina.
#tolakisrael https://t.co/yXqJWBAfi5",ustardangok,2018-06-09 01:48:00+00:00
"Kasihan almarhum dita dan puji pelaku teroris yang di tolak oleh keluarga nya sendiri proses penguburan nya.

#KamiTidakTakut 
#TolakIsrael
#melawanterorisme
#BersatuLawanTeroris",brojolabudes_2,2018-05-18 14:24:42+00:00
"Pemerintah Didesak, Klarifikasi Soal Warga Israel Dapat Visa ke Indonesia https://t.co/1FnUKNNCm2 @ #Nasional #TolakIsrael #DukungPalestina #PKS #KementerianLuarNegeri #JumatBerkah",netralnews,2018-05-04 08:49:39+00:00
"Hanya menulis termampu untuk dibuat demi maruah Al Aqsa. Maafkan kami. 

IHRR, Durham
14 Februari 2018, 11 malam

#Palestin
#TolakIsrael
#AqsaSyarif
#AmanPalestin
#BersatuDemiPalestin

https://t.co/8RuORkbeMX",muzzammil_my,2018-02-15 16:03:06+00:00
"Save palestine
Kami selalu doa kn utk warga palestine. 

#tolakisrael",Farida90167022,2017-12-22 06:55:44+00:00
"Ngapain negara penjajah ke negeri kita ini, menyalahi pembukaan UUD kita #TolakIsrael 
https://t.co/NAzyMaTPsF",Bakaruddinkjs,2015-12-21 15:55:57+00:00
@Metro_TV #Tolakisrael ngapain negara penjajah ke nagara kita.,Bakaruddinkjs,2015-12-21 15:52:57+00:00
"@Prabowo08  Assalamualaikum wr wb.. mhon lakukan gerakan atas atribut Israel di Tolihara Papua &amp; atlet mrk yg tanding, ayo Pak..#tolakIsrael",AdiSupangkat,2015-08-14 03:24:00+00:00
"@Yusuf_Mansur Assalamualaikum wr wb.. Bang.. mhon lakukan gerakan atas atribut Israel di Tolihara Papua &amp; atlet mrk yg tanding, #tolakIsrael",AdiSupangkat,2015-08-14 03:21:51+00:00
Terlaknat yg mengijinkan atlet israel masuk indonesia. Negara penjajah dan teroris ini #tolakisrael,jsandyf,2015-08-11 13:36:50+00:00
"Pasukan ""Israel"" menangkap 14 anak Palestina di Yerusalem - http://t.co/PoXQSNuheR beraninya cuma sama anak2. #tolakIsrael",mrwnrmdhn,2015-03-18 08:39:49+00:00
200 ekstimis pemukim Yahudi serbu masjid Al-Aqsha - http://t.co/Dmo1sNGNAk Bersatulah muslimin menentang kezaliman #tolakIsrael,mrwnrmdhn,2015-03-10 22:46:06+00:00
Mengapa sebuah gereja d Israel mendoakn rakyat Msia bangkit &amp; wujudkn sebuah Msia Baru? #TolakAnwar = #TolakIsrael http://t.co/y3d9LT5KMg,IbrahimRamli,2013-05-03 01:11:44+00:00
